video_id,url,title,channel,status,source,chars
JQkM_m-ZZ6U,https://www.youtube.com/watch?v=JQkM_m-ZZ6U,Scikit Learn Machine Learning Tutorial for investing with Python p. 13,sentdex,ok,ytdlp,15082
4WM6hB7l4Lc,https://www.youtube.com/watch?v=4WM6hB7l4Lc,Scikit Learn Machine Learning Tutorial for investing with Python p. 12,sentdex,ok,ytdlp,22086
Tk2JfUr6IT4,https://www.youtube.com/watch?v=Tk2JfUr6IT4,Scikit Learn Machine Learning Tutorial for investing with Python p. 10,sentdex,ok,ytdlp,6409
cdaMWZIy5vA,https://www.youtube.com/watch?v=cdaMWZIy5vA,Scikit Learn Machine Learning Tutorial for investing with Python p. 6,sentdex,ok,ytdlp,6858
2vQfMAEu670,https://www.youtube.com/watch?v=2vQfMAEu670,Scikit Learn Machine Learning Tutorial for investing with Python p. 5,sentdex,ok,ytdlp,9472
rAdAVcS4aL0,https://www.youtube.com/watch?v=rAdAVcS4aL0,Scikit Learn Machine Learning  for investing Tutorial with Python p. 4,sentdex,ok,ytdlp,15086
AleGZ9dkfPs,https://www.youtube.com/watch?v=AleGZ9dkfPs,Scikit Learn Machine Learning Tutorial for investing with Python p. 3,sentdex,ok,ytdlp,21627
URTZ2jKCgBc,https://www.youtube.com/watch?v=URTZ2jKCgBc,Python  Machine learning with SKLearn Tutorial for Investing - Intro,sentdex,ok,ytdlp,12905
1k_ug-bcjPY,https://www.youtube.com/watch?v=1k_ug-bcjPY,Python and Pandas for Sentiment Analysis and Investing 12,sentdex,ok,ytdlp,12066
R5ut78P6-GQ,https://www.youtube.com/watch?v=R5ut78P6-GQ,Python and Pandas for Sentiment Analysis and Investing 11,sentdex,ok,ytdlp,10374
mKvwcqKbqO0,https://www.youtube.com/watch?v=mKvwcqKbqO0,Python and Pandas for Sentiment Analysis and Investing 10 - testing,sentdex,ok,ytdlp,14110
NukLa-RSIfM,https://www.youtube.com/watch?v=NukLa-RSIfM,Python and Pandas for Sentiment Analysis and Investing 9 - Mapping Function to Dataframe,sentdex,ok,ytdlp,6210
eqmoQNQNZgo,https://www.youtube.com/watch?v=eqmoQNQNZgo,Python and Pandas for Sentiment Analysis and Investing 8 - Strategy Function,sentdex,ok,ytdlp,7470
SHBFDSch3WE,https://www.youtube.com/watch?v=SHBFDSch3WE,Python and Pandas for Sentiment Analysis and Investing 7 - Dynamic Moving Averages,sentdex,ok,ytdlp,10752
FT1oUKefDhs,https://www.youtube.com/watch?v=FT1oUKefDhs,Python and Pandas for Sentiment Analysis and Investing 6 - Basics for a Strategy,sentdex,ok,ytdlp,17277
qAHiLrpAUOQ,https://www.youtube.com/watch?v=qAHiLrpAUOQ,Python and Pandas for Sentiment Analysis and Investing 5 - Removing Outlier Data Plots,sentdex,ok,ytdlp,15274
u4Gvml5FtWE,https://www.youtube.com/watch?v=u4Gvml5FtWE,Python and Pandas for Sentiment Analysis and Investing 4 - Data manipulation,sentdex,ok,ytdlp,6138
cR-bqEicUps,https://www.youtube.com/watch?v=cR-bqEicUps,Python and Pandas for Sentiment Analysis and Investing 3 - Looking at our Data,sentdex,ok,ytdlp,9332
hxLdlx_aNrs,https://www.youtube.com/watch?v=hxLdlx_aNrs,Python and Pandas for Sentiment Analysis and Investing 2 - Pandas Basics,sentdex,ok,ytdlp,16088
0ySdEYUONz0,https://www.youtube.com/watch?v=0ySdEYUONz0,Python and Pandas for Sentiment Analysis and Investing 1 - Download and Installing,sentdex,ok,ytdlp,11217
nN6Ng8k9wzU,https://www.youtube.com/watch?v=nN6Ng8k9wzU,Conclusion - Machine Learning and Pattern Recognition for Algorithmic Trading p. 19,sentdex,ok,ytdlp,11194
PgVlXvxJklg,https://www.youtube.com/watch?v=PgVlXvxJklg,Preparing back-test: Machine Learning and Pattern Recognition for Algorithmic Trading p. 18,sentdex,ok,ytdlp,10314
HwrG_NIs35A,https://www.youtube.com/watch?v=HwrG_NIs35A,Machine Learning and Pattern Recognition for Algorithmic Trading p. 17,sentdex,ok,ytdlp,6217
sULjlddakrc,https://www.youtube.com/watch?v=sULjlddakrc,Average prediction pattern recognition Machine Learning for Algorithmic Trading,sentdex,ok,ytdlp,5281
k8pZWl1sCBY,https://www.youtube.com/watch?v=k8pZWl1sCBY,Predicitions From Patterns: Machine Learning and Pattern Recognition for Forex and Stock Trading,sentdex,ok,ytdlp,6721
bSujVFWXX_I,https://www.youtube.com/watch?v=bSujVFWXX_I,Past outcomes as predictions: Machine Learning for Automated Trading in Forex and Stocks p. 14,sentdex,ok,ytdlp,7080
_qArnFg1Xhg,https://www.youtube.com/watch?v=_qArnFg1Xhg,Variables in Pattern Recognition: Machine Learning for Algorithmic Trading in Forex and Stocks p. 13,sentdex,ok,ytdlp,9593
JSCyNkhnPV0,https://www.youtube.com/watch?v=JSCyNkhnPV0,Displaying all Patterns Recognized: Machine Learning for Algorithmic Trading in Forex and Stocks,sentdex,ok,ytdlp,8890
2VVKW5uhZUM,https://www.youtube.com/watch?v=2VVKW5uhZUM,Pattern Recognition and Outcome: Machine Learning for Algorithmic Trading in Forex and Stocks,sentdex,ok,ytdlp,8214
LOyWJnFJEDY,https://www.youtube.com/watch?v=LOyWJnFJEDY,Increasing Pattern Complexity: Machine Learning for Algorithmic Trading in Forex and Stocks,sentdex,ok,ytdlp,10220
w04WKecd2hc,https://www.youtube.com/watch?v=w04WKecd2hc,Pattern Recognition: Machine Learning for Algorithmic Trading Part 9,sentdex,ok,ytdlp,4774
RCdTVy1xcek,https://www.youtube.com/watch?v=RCdTVy1xcek,Predicting outcomes with Pattern Recognition: Machine Learning for Algorithmic Trading p. 8,sentdex,ok,ytdlp,14815
Js_7NsZCmAQ,https://www.youtube.com/watch?v=Js_7NsZCmAQ,Current Pattern: Machine Learning for Algorithmic Trading in Forex and Stocks,sentdex,ok,ytdlp,3438
vEu9OvHj8QE,https://www.youtube.com/watch?v=vEu9OvHj8QE,Pattern Finding and Storing: Machine Learning for Algorithmic Trading in Forex and Stocks Part 6,sentdex,ok,ytdlp,10982
Yf-P9w36Q1s,https://www.youtube.com/watch?v=Yf-P9w36Q1s,Finding Patterns:  Machine Learning for Automated Trading in Forex and Stocks Part 5,sentdex,ok,ytdlp,622
fL4lGl5CoTM,https://www.youtube.com/watch?v=fL4lGl5CoTM,Percent Change: Machine Learning for Automated Trading in Forex and Stocks Part 4,sentdex,ok,ytdlp,11849
SwI6sFySNbI,https://www.youtube.com/watch?v=SwI6sFySNbI,Machine Learning and Pattern Recognition for Stocks and Forex Part 3,sentdex,ok,ytdlp,5619
cExOVprMlQg,https://www.youtube.com/watch?v=cExOVprMlQg,Quick look at our Data: Machine learning for Stocks and Forex Technical Analysis,sentdex,ok,ytdlp,9491
v_L9jR8P-54,https://www.youtube.com/watch?v=v_L9jR8P-54,Machine Learning and Pattern Recognition for Algorithmic Forex and Stock Trading: Intro,sentdex,ok,ytdlp,10060
bA_NUrMJuw4,https://www.youtube.com/watch?v=bA_NUrMJuw4,I built a Kalshi NFL Prediction Market Bot in Python (it was too slow),Part Time Larry,ok,ytdlp,19050
Ib0BEFKAvn0,https://www.youtube.com/watch?v=Ib0BEFKAvn0,Prediction Market Assistant with Perplexity Sonar API and Kalshi API,Part Time Larry,ok,ytdlp,29550
E2mgWN4ReqQ,https://www.youtube.com/watch?v=E2mgWN4ReqQ,Prediction Markets with the Kalshi API (Python Tutorial),Part Time Larry,ok,ytdlp,19128
6ny-ZEdQMCc,https://www.youtube.com/watch?v=6ny-ZEdQMCc,Analyze Prediction Market Data with Polymarket API (Python Tutorial),Part Time Larry,ok,ytdlp,16365
gfwNK3o45ng,https://www.youtube.com/watch?v=gfwNK3o45ng,"Gap Trading [2/4] Alpaca News API, Real-Time News Streaming, Sentiment Analysis",Part Time Larry,ok,ytdlp,13188
V8_03v2TX08,https://www.youtube.com/watch?v=V8_03v2TX08,Sentiment (Part 3) - Fear and Greed and the Put-Call Ratio Backtest with Python and Backtrader,Part Time Larry,ok,ytdlp,24847
zkBDZYUnzjU,https://www.youtube.com/watch?v=zkBDZYUnzjU,I tried to prove AI trading is BS and it backfired,Algovibes,ok,ytdlp,9027
qNRIxQP3ngI,https://www.youtube.com/watch?v=qNRIxQP3ngI,I’ll Put $1 Into an AI Trading Bot For Every View This Gets,Algovibes,ok,ytdlp,2438
NQpAqaJrm7U,https://www.youtube.com/watch?v=NQpAqaJrm7U,I Built the Viral Claude Code Trading Strategy Properly — Watch What Happens,Algovibes,ok,ytdlp,13331
Bo8oYgy4qyE,https://www.youtube.com/watch?v=Bo8oYgy4qyE,I Tested the Viral Claude Code Trading Strategy — It's WAY Worse Than I Thought,Algovibes,ok,ytdlp,4254
BZUT9YctnII,https://www.youtube.com/watch?v=BZUT9YctnII,Why This AI Crypto Strategy Failed: Python Breakdown,Algovibes,ok,ytdlp,9823
s3XJ0SbME7k,https://www.youtube.com/watch?v=s3XJ0SbME7k,I asked ChatGPT for a WINNING TRADING Strategy - and BACKTESTED it in Python.,Algovibes,ok,ytdlp,11521
V5nSeK4T0Vw,https://www.youtube.com/watch?v=V5nSeK4T0Vw,"Hey CHATGPT,  PLS build a TRADINGBOT with Python for me [Part II]",Algovibes,ok,ytdlp,1803
nFycUtzsD6U,https://www.youtube.com/watch?v=nFycUtzsD6U,I asked CHATGPT to build a Tradingbot with Python for me [LIVE data],Algovibes,ok,ytdlp,1239
sESQpRoo994,https://www.youtube.com/watch?v=sESQpRoo994,LEAST SQUARES MOVING AVERAGE - Machine Learning 😯 Technical Trading Indicator in Python,Algovibes,ok,ytdlp,15938
xzABSoqicjM,https://www.youtube.com/watch?v=xzABSoqicjM,Machine Learning on Cryptocurrency Intraday Data [Playaround with Random Forests] with Python,Algovibes,ok,ytdlp,12807
3y-d_3nIOJ0,https://www.youtube.com/watch?v=3y-d_3nIOJ0,Predicting Stock/Crypto Returns with Python using Machine Learning - Logistic Regression,Algovibes,no_transcript,,0
AXBhrLongC8,https://www.youtube.com/watch?v=AXBhrLongC8,Predicting Stock Prices with Python using Machine Learning - Linear Regression,Algovibes,ok,ytdlp,12289
X9jjyh0p7x8,https://www.youtube.com/watch?v=X9jjyh0p7x8,Logistic Regression in Python - Predicting if the stock market is going Up or Down,Algovibes,ok,ytdlp,17218
JTD-DSmxfq8,https://www.youtube.com/watch?v=JTD-DSmxfq8,Bitcoin & Stock Price prediction with Python [fbprophet],Algovibes,ok,ytdlp,5867
oyL99oa6gf8,https://www.youtube.com/watch?v=oyL99oa6gf8,Data Science with cryptocurrencies - Analysis & Prediction using Python,Algovibes,ok,ytdlp,19971
Y-BqM3WaX-I,https://www.youtube.com/watch?v=Y-BqM3WaX-I,How to get the Stock Beta with Python - CAPM Regression,Algovibes,ok,ytdlp,11038
GkF1MDesMTs,https://www.youtube.com/watch?v=GkF1MDesMTs,How to predict Stock Prices with Python using Facebook's prediction tool fbprophet,Algovibes,ok,ytdlp,7454
tZpCEaEcVgM,https://www.youtube.com/watch?v=tZpCEaEcVgM,This Polymarket Trading Bot has never lost (thanks claude code),Moon Dev,ok,ytdlp,13136
iXBXUGAngbU,https://www.youtube.com/watch?v=iXBXUGAngbU,Polymarket Bot That Steals 5% Every 5 Minutes w/ Claude (FULL CODE),Moon Dev,ok,ytdlp,13796
v21_H4K5FoI,https://www.youtube.com/watch?v=v21_H4K5FoI,Polymarket AI Agent That Stalks PROFITABLE whales,Moon Dev,ok,ytdlp,21343
RKku3SLPsQ4,https://www.youtube.com/watch?v=RKku3SLPsQ4,I Taught a Beginner to Build a Trading Bot With Claude (Here's What   Happened),Moon Dev,ok,ytdlp,48095
6jVEtAECffA,https://www.youtube.com/watch?v=6jVEtAECffA,Traders think just because ai is here 😂,Moon Dev,ok,ytdlp,752
RH52FuSbEpI,https://www.youtube.com/watch?v=RH52FuSbEpI,"Claude Code Found a 2,610% Trading Strategy While I Slept (Anchored VWAP)",Moon Dev,ok,ytdlp,10013
2ZBpvd612T0,https://www.youtube.com/watch?v=2ZBpvd612T0,We got ai for trading while most traders use it wrong,Moon Dev,ok,ytdlp,345
gPF9Y8h4YJM,https://www.youtube.com/watch?v=gPF9Y8h4YJM,If you’re not using AI to trade yet,Moon Dev,ok,ytdlp,303
TE_mQDr968g,https://www.youtube.com/watch?v=TE_mQDr968g,The realest ai for trading I have ever seen,Moon Dev,ok,ytdlp,420
wshN6AmDIhE,https://www.youtube.com/watch?v=wshN6AmDIhE,If you’re not using ai for your trading then it might be the end,Moon Dev,ok,ytdlp,411
IMKU8FtHyiI,https://www.youtube.com/watch?v=IMKU8FtHyiI,claude code made me 6 trading bots in 15 mins,Moon Dev,ok,ytdlp,12362
avdyiDsg0Mw,https://www.youtube.com/watch?v=avdyiDsg0Mw,We got ai for trading while most traders use it wrong,Moon Dev,ok,ytdlp,347
SIJCyJdMHMo,https://www.youtube.com/watch?v=SIJCyJdMHMo,If you’re not using AI to trade yet,Moon Dev,ok,ytdlp,292
vGPGtHLJxg8,https://www.youtube.com/watch?v=vGPGtHLJxg8,The realest ai for trading I have ever seen,Moon Dev,ok,ytdlp,420
SDzocDIYXoQ,https://www.youtube.com/watch?v=SDzocDIYXoQ,If you’re not using ai for your trading then it might be the end,Moon Dev,ok,ytdlp,406
wFbtXPKxACM,https://www.youtube.com/watch?v=wFbtXPKxACM,"Claude Code GOALS for Trading just Changed things (6,840% ROI)",Moon Dev,ok,ytdlp,15799
eMSm_hqBjmQ,https://www.youtube.com/watch?v=eMSm_hqBjmQ,claude code literally builds trading bots (full roadmap),Moon Dev,ok,ytdlp,12319
YF6o76k0DU8,https://www.youtube.com/watch?v=YF6o76k0DU8,how to actually build a polymarket bot with claude code,Moon Dev,ok,ytdlp,9934
i8U1Us3hAWM,https://www.youtube.com/watch?v=i8U1Us3hAWM,claude code finessing polymarket for bread,Moon Dev,ok,ytdlp,13573
Gt9NjZ1rBwA,https://www.youtube.com/watch?v=Gt9NjZ1rBwA,The Only way to get AI exposure in Crypto,Moon Dev,ok,ytdlp,13608
75FwD93bSUU,https://www.youtube.com/watch?v=75FwD93bSUU,"I Built 3 Polymarket Bots in One Stream Using Claude Code (Tennis, MLB and)",Moon Dev,ok,ytdlp,94969
8pVxVBNrsPE,https://www.youtube.com/watch?v=8pVxVBNrsPE,Claude Code + Polymarket = My New Favorite Money Printer,Moon Dev,ok,ytdlp,118050
lmLHHWliBy8,https://www.youtube.com/watch?v=lmLHHWliBy8,Claude Code Just Built Me a Polymarket Whale Sniper & 0DTE edge (220% ROI),Moon Dev,ok,ytdlp,116810
NGKIuYJLjmE,https://www.youtube.com/watch?v=NGKIuYJLjmE,Last-Second Buzzer Beater Bot on Polymarket (Claude Code Live Build),Moon Dev,ok,ytdlp,110270
iOoUaf2XjX8,https://www.youtube.com/watch?v=iOoUaf2XjX8,I Built Jim Simons' Secret HMM Model on Polymarket with Claude Code,Moon Dev,ok,ytdlp,78226
PdmdT0uMGj8,https://www.youtube.com/watch?v=PdmdT0uMGj8,Claude Code Built Me a Hyperliquid Stock Bot & Exposed Pump Fun,Moon Dev,ok,ytdlp,83834
OO-PhDL9E6c,https://www.youtube.com/watch?v=OO-PhDL9E6c,Limitless Prediction Market Whale Scanner & Arbitrage w/ Claude (Free Code),Moon Dev,ok,ytdlp,42211
7S6dsn1VTlM,https://www.youtube.com/watch?v=7S6dsn1VTlM,Claude Code Found a 5.37 Sharpe Strategy (Trading Only When Markets Are Closed),Moon Dev,ok,ytdlp,86781
zfr7xBFUXjs,https://www.youtube.com/watch?v=zfr7xBFUXjs,Claude Code + TradingView = $25K in One Stream (Live Trading Bot Tutorial),Moon Dev,ok,ytdlp,113222
gcA2c4Ir6Ec,https://www.youtube.com/watch?v=gcA2c4Ir6Ec,I Let 6 Claude Codes LOOSE on Polymarket eSports,Moon Dev,ok,ytdlp,13310
G-FK3NZtTm4,https://www.youtube.com/watch?v=G-FK3NZtTm4,"$15 Billion Hack, not $292m (N. Korea + Claude killed crypto)",Moon Dev,ok,ytdlp,48854
r5iKYd1AIbE,https://www.youtube.com/watch?v=r5iKYd1AIbE,"Claude Opus 4.7 Just Made Every Trader Obsolete (2,974% ROI)",Moon Dev,ok,ytdlp,21328
jmpeUtIsRpM,https://www.youtube.com/watch?v=jmpeUtIsRpM,Claude Code x Jim Simons' HMMs x Polymarket (Full Tutorial),Moon Dev,ok,ytdlp,10094
1a5KNXO0BVg,https://www.youtube.com/watch?v=1a5KNXO0BVg,I Ran 3 Claude Bots on Polymarket | Here's What They Are,Moon Dev,ok,ytdlp,8444
OUGKFow7euc,https://www.youtube.com/watch?v=OUGKFow7euc,Claude Code Polymarket Trading Bot From Zero to Live,Moon Dev,ok,ytdlp,12877
vfjRUBcz-48,https://www.youtube.com/watch?v=vfjRUBcz-48,Claude Code Built Me 4 Trading Bots in One Day — I'm Done Hand Trading,Moon Dev,ok,ytdlp,121451
TM6QJV6_z7U,https://www.youtube.com/watch?v=TM6QJV6_z7U,Claude Code + Cricket + Polymarket = The Edge Nobody Knows About,Moon Dev,ok,ytdlp,11241
JCSqy04kgcU,https://www.youtube.com/watch?v=JCSqy04kgcU,Polymarket and Claude Code Is Eating Tennis Alive,Moon Dev,ok,ytdlp,10798
IHFsEL23A-s,https://www.youtube.com/watch?v=IHFsEL23A-s,Claude Code Built Me a Polymarket Bot That Trades NBA Games Live,Moon Dev,ok,ytdlp,10130
poOd774cX6o,https://www.youtube.com/watch?v=poOd774cX6o,I Built a Polymarket Elon Tweet Bot with Claude Code,Moon Dev,ok,ytdlp,9343
bj3LLU1RJFE,https://www.youtube.com/watch?v=bj3LLU1RJFE,"Claude Code + Public's API: Short Borrow Rates, Retail Sentiment & Edges Nobody's Trading",Moon Dev,ok,ytdlp,58634
UN4c_UwDKcM,https://www.youtube.com/watch?v=UN4c_UwDKcM,Claude Code Broke Polymarket Weather Trading (huge unlock),Moon Dev,ok,ytdlp,10834
u9ZOMjcnm6g,https://www.youtube.com/watch?v=u9ZOMjcnm6g,Claude Code Fixed Polymarkets Biggest Problem,Moon Dev,ok,ytdlp,18351
K8j7QtzpSao,https://www.youtube.com/watch?v=K8j7QtzpSao,Claude Found a Billion Dollar Opportunity (bigger than polymarket),Moon Dev,ok,ytdlp,73351
7M7zBYB4ePk,https://www.youtube.com/watch?v=7M7zBYB4ePk,Polymarket + Claude Code + Machine Learning = Money Printer,Moon Dev,ok,ytdlp,12928
P4Pbe21Bs3A,https://www.youtube.com/watch?v=P4Pbe21Bs3A,Claude code + polymarket is life changing for traders,Moon Dev,ok,ytdlp,703
0H7QW9S9Y74,https://www.youtube.com/watch?v=0H7QW9S9Y74,i cracked polymarket with claude code (opus 4.6),Moon Dev,ok,ytdlp,10231
lb28Evfv62A,https://www.youtube.com/watch?v=lb28Evfv62A,If you actually want ai to trade for you this is a must read,Moon Dev,ok,ytdlp,1033
7rt79-3UMY4,https://www.youtube.com/watch?v=7rt79-3UMY4,Claude Opus Found a Polymarket Edge No One Is Talking About,Moon Dev,ok,ytdlp,130951
SDTzJfLzJwg,https://www.youtube.com/watch?v=SDTzJfLzJwg,Claude + Polymarket = Free Money? (Full Bot Tutorial),Moon Dev,ok,ytdlp,117054
cBMWpRGrqvg,https://www.youtube.com/watch?v=cBMWpRGrqvg,Claude code is my secret to automated trading,Moon Dev,ok,ytdlp,616
ZZTeNLZUvBw,https://www.youtube.com/watch?v=ZZTeNLZUvBw,Polymarket 5 Min Claude Code Bot are NUTS,Moon Dev,ok,ytdlp,13347
B8OHV_lW0bs,https://www.youtube.com/watch?v=B8OHV_lW0bs,While you’re still asking ai about polymarket. Real people are printing.,Moon Dev,ok,ytdlp,606
q-KKZTD0WiM,https://www.youtube.com/watch?v=q-KKZTD0WiM,Claude Code 6x Made a Wild Polymarket Trading Bot | Behind the Scenes,Moon Dev,ok,ytdlp,11938
F6Qj1v1C0lw,https://www.youtube.com/watch?v=F6Qj1v1C0lw,Claude Code Built me an Actual Polymarket Trading Bot,Moon Dev,ok,ytdlp,17950
6wif6v-W8nE,https://www.youtube.com/watch?v=6wif6v-W8nE,If you’re still trading by hand and not using ai to build systems you’ve already lost,Moon Dev,ok,ytdlp,599
NORE7LoTxzY,https://www.youtube.com/watch?v=NORE7LoTxzY,Claude Chrome Built My WW3 Trading Bot,Moon Dev,ok,ytdlp,70866
WF9ObGFCE7c,https://www.youtube.com/watch?v=WF9ObGFCE7c,He said that ai trading bots are the way to go,Moon Dev,ok,ytdlp,605
zpwfKeIHH1c,https://www.youtube.com/watch?v=zpwfKeIHH1c,Do you have ai trading for you right now?,Moon Dev,ok,ytdlp,361
IcowAwJ0GjM,https://www.youtube.com/watch?v=IcowAwJ0GjM,This is a much smarter way to approach trading in the ai age,Moon Dev,ok,ytdlp,386
Us2tKwJUfLA,https://www.youtube.com/watch?v=Us2tKwJUfLA,If you are a trader don’t miss the ai wave,Moon Dev,ok,ytdlp,327
nhg32mKpSkQ,https://www.youtube.com/watch?v=nhg32mKpSkQ,Don’t get distracted by openclaw. Claude code for trading is no joke,Moon Dev,ok,ytdlp,301
rrLnJO5x_Po,https://www.youtube.com/watch?v=rrLnJO5x_Po,This AI Bot Trades Polymarket 24/7 While I Sleep (Full Claude Code Build),Moon Dev,ok,ytdlp,12352
utkHIrvZ2Hw,https://www.youtube.com/watch?v=utkHIrvZ2Hw,I Let AI Agents Trade Polymarket for 24 Hours (The Results are Insane),Moon Dev,ok,ytdlp,12973
XrftwRbZs7g,https://www.youtube.com/watch?v=XrftwRbZs7g,promo video explaining how you get lifetime access to algotrade tools and backtests ai master classe,Moon Dev,ok,ytdlp,2116
tZ75-0StmGs,https://www.youtube.com/watch?v=tZ75-0StmGs,claude opus 4.5 for polymarket is life changing,Moon Dev,ok,ytdlp,15715
QYY7Qrklzn4,https://www.youtube.com/watch?v=QYY7Qrklzn4,Claude Opus 4.5 for Real Life Trading Bots,Moon Dev,ok,ytdlp,104795
S25wPRbM4RU,https://www.youtube.com/watch?v=S25wPRbM4RU,Claude Opus 4.5 For Polymarket Is a Cheat Code,Moon Dev,ok,ytdlp,13649
Ky5Y6VXRkjA,https://www.youtube.com/watch?v=Ky5Y6VXRkjA,Claude Opus 4.5 Just Changed Trading Forever,Moon Dev,ok,ytdlp,13934
ctmDiTZl8yw,https://www.youtube.com/watch?v=ctmDiTZl8yw,"i gave ai $10,000 to trade for me...",Moon Dev,ok,ytdlp,66371
aOMGCpA5f_A,https://www.youtube.com/watch?v=aOMGCpA5f_A,Claude just made me a ARBITRAGE trading bot,Moon Dev,ok,ytdlp,38764
-5P7lGgsauk,https://www.youtube.com/watch?v=-5P7lGgsauk,How To Actually Use AI To Automate Your Trading,Moon Dev,ok,ytdlp,36732
UHUqEQAHwak,https://www.youtube.com/watch?v=UHUqEQAHwak,Polymarket AI Agents Are About To TAKE OVER,Moon Dev,ok,ytdlp,12643
IasvpadQPwA,https://www.youtube.com/watch?v=IasvpadQPwA,Claude Skills Changed Trading Forever w Ai Agents,Moon Dev,ok,ytdlp,29842
QTnAuUlNEvU,https://www.youtube.com/watch?v=QTnAuUlNEvU,A Swarm Of AI Agents Trading Crypto,Moon Dev,ok,ytdlp,73491
s6tuhgQw5k4,https://www.youtube.com/watch?v=s6tuhgQw5k4,"Asterdex AI Agents For Trading (WIN $50,000)",Moon Dev,ok,ytdlp,145066
F8fX3HLBH_w,https://www.youtube.com/watch?v=F8fX3HLBH_w,OpenAI's New Browser for AI Trading Agents,Moon Dev,ok,ytdlp,16091
